occurrence_id	work	language	match	short_context	ai_decision	confidence	reason_code	review_note
undset-kristin-lavransdatter-efa06c87611829a4	undset-kristin-lavransdatter	no	jeg elsket dig ikke	de været paa Medalby. Da skjønte hun at han hadde trodd, hun var harm paa ham, fordi han hadde bragt dette over hende. «Jeg mindes nok,» sa han meget lavmælt. «Den dagen i vaar, vi gik i skogen nord for kirken. Jeg mindes nok, du bad mig la dig være —» Kristin var blit glad fordi han sa dette. Ellers undret det hende ofte, hvor mange ting Erlend syntes at ha glemt. Men saa sa han: ’ «Endda saa hadde jeg ikke trodd det om dig, Kri stin, at du kunde gaa slik og bære paa et lønlig nag til mig, og saa te dig like blid og glad. For du maa da ha visst længe det som var med dig. Jeg hadde trodd om dig du var saa klar og ærlig som solen skinner —» «Ak Erlend,» sa hun sorgfuldt. «Det vet vel du bedst av alle i verden at jeg har gaat lønveier og været falsk mot dem som trodde mig bedst.» Men hun vilde saa gjerne at han skulde skjønne. «— Nu vet jeg ikke om du mindes, ven, at før har du handlet slik mot mig i som nogen ikke vilde kalde vakkert. Og det vet Gud og Maria mø, at jeg bar ikke nag, og jeg elsket dig ikke mindre —» Erlends ansigt blev vekt: «Saan tænkte jeg,» sa han sagte. «Men det vet du vel ogsaa — jeg strævet i alle disse aarene for at rette op det som jeg hadde brutt. Jeg trøstet mig med det, at det skulde gaa saan tilslut, at jeg kunde lønne dig for du var saa trofast og taalmodig.» Da hadde hun spurt ham: «Du har vel hørt om min farfars bror og jomfru Bengta, som rømte ut av Sverige mot hendes frænders vilje. Gud revset dem med det at han gav dem intet barn sammen. Har du aldrig frygtet det i disse aarene, at han skulde straffe os slik —» Hun hadde sagt til ham, bævende og sagte: «Det kan du vel skjønne, Erlend min, at jeg var ikke meget glad her i sommer, det første jeg blev var dette. Endda saa tænkte jeg —. Jeg tænkte, om du skulde dø fra mig, før vi blev gifte — jeg vilde heller sitte efter dig med dit barn end alene. Jeg tænkte, om jeg skulde dø med det — det var dog bedre end at du skulde ikke eie en egte søn som kunde stige i høi sætet efter dig, naar du skal gaa bort fra	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Norwegian «jeg elsket dig ikke mindre» explicitly realizes first-person singular love toward the second-person addressee; the negation is comparative (‘loved you no less’) and remains in scope for membership.
verona-colei-che-non-si-deve-amare-0bd9dd71e718a28a	verona-colei-che-non-si-deve-amare	it	t’amavo	— Sì, Lora, io, che t’amavo con tanta pena, io, che fuggivo disperatamente per non farti male?...	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian “io, che t’amavo” explicitly realizes first-person singular experiencer (“io”/“-avo”) loving a second-person target (“t’”).
verona-colei-che-non-si-deve-amare-1049b6906b4e0314	verona-colei-che-non-si-deve-amare	it	ti amo	— Un’altra? Ma cosa dici? Non hai compreso ancora che ti amo, che ti amo da lunghi mesi, ogni giorno più forte? che mi puoi far ubbidire come un bambino, e tu sola, tu sola, devi ridarmi la pace che non ho più?... Un’altra? Questa parola non ha senso! Ma, ragiona un momento. Credi che non sappia a quali rischi vado incontro facendoti questa proposta? Ebbene, che m’importa? Non voglio, non posso più riflettere! Nessun pericolo mi fa paura. Solo dimmi di sì! Domándami quello che vuoi, ma dimmi di sì!	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian “ti amo” explicitly realizes first-person singular experiencer (“amo”) with a second-person loved target (“ti”); the repetition and surrounding declaration reinforce this syntax and sense.
verona-colei-che-non-si-deve-amare-24f5fc557c485832	verona-colei-che-non-si-deve-amare	it	io ti amo	— No, Lora, — egli corresse con indulgenza, — tu non lo comprendi. Verrebbe inevitabilmente un giorno, e forse non troppo lontano, nel quale diresti a tuo fratello: «Réndimi ora la mia vita, perch’essa è mia, e voglio viverla.» Ma pensi che allora io potrei cederti ad un altro? Pensi che, dopo un delitto come questo, si possa tranquillamente ricominciare la strada per la quale si andava prima? Tu sì, forse, perchè hai vent’anni ed un cuore spensierato. Ma io? Dimmi, che farei allora? Conosci la gelosia? Conosci quell’altro tormento, più grande, che si chiama il rimorso? Vedi: c’è fra noi una differenza fondamentale: tu mi ami perchè puoi dimenticare, perchè non conosci, e quasi non sai che sono tuo fratello... invece io ti amo appunto, e più disperatamente, perchè so, perchè so con profonda paura, che sei la mia sorella....	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian «io ti amo» explicitly realizes first-person singular experiencer io with second-person direct-object target ti in the love sense.
verona-colei-che-non-si-deve-amare-5ec5a5c11bc4771e	verona-colei-che-non-si-deve-amare	it	ti amo	— Un’altra? Ma cosa dici? Non hai compreso ancora che ti amo, che ti amo da lunghi mesi, ogni giorno più forte? che mi puoi far ubbidire come un bambino, e tu sola, tu sola, devi ridarmi la pace che non ho più?... Un’altra? Questa parola non ha senso! Ma, ragiona un momento. Credi che non sappia a quali rischi vado incontro facendoti questa proposta? Ebbene, che m’importa? Non voglio, non posso più riflettere! Nessun pericolo mi fa paura. Solo dimmi di sì! Domándami quello che vuoi, ma dimmi di sì!	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian «ti amo» explicitly realizes first-person singular amare with the second-person object «ti» as the loved target; the repeated declaration confirms this reading.
verona-colei-che-non-si-deve-amare-60501e05fb417875	verona-colei-che-non-si-deve-amare	it	ti amerei	— Non dire così, Loretta; sai bene che non è vero. Per te sento anche un profondo rispetto: altrimenti non ti amerei.	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian conditional “non ti amerei” explicitly realizes first-person singular amare with second-person object ti; negation/conditionality does not affect membership.
verona-colei-che-non-si-deve-amare-644bf71bebd716da	verona-colei-che-non-si-deve-amare	it	ti amo	— Come ti amo, Loretta! — egli esclamò ingenuamente, serrandole con un braccio la vita.	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian direct speech “Come ti amo, Loretta!” explicitly realizes first-person singular experiencer amo with second-person target ti.
wharton-age-of-innocence-5363417821cd58b8	wharton-age-of-innocence	en	I do love you	"He stood silent, beating his stick nervously against his boot-top; and feeling that she had indeed found the right way of closing the discussion, she went on light-heartedly: ""Oh, did I tell you that I showed Ellen my ring? She thinks it the most beautiful setting she ever saw. There's nothing like it in the rue de la Paix, she said. I do love you, Newland, for being so artistic!"""	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	The explicit clause “I do love you, Newland” has a first-person singular experiencer and second-person target, with emphatic present love.
zuccoli-lamore-di-loredana-0284ce0a69768fff	zuccoli-lamore-di-loredana	it	vi amerò	--No,--rispose.--Non vi amerò mai.	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian “Non vi amerò mai” explicitly means “I will never love you,” with first-person singular experiencer and second-person object target.
zuccoli-lamore-di-loredana-07cd774bb417707e	zuccoli-lamore-di-loredana	it	Vi amo	--Sono felice; sono felice di vedervi presso di me; vi siete ricordata che vi ho offerta la mia amicizia in un caso estremo, e questo mi consola di molti dolori.... Ah vi assicuro, Loredana, che non sono più lo sventato che avete conosciuto un giorno! Vi amo teneramente e spero di potervi rassicurare....	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian “Vi amo teneramente” explicitly realizes first-person singular experiencer (“amo”) loving the second-person/formal addressee (“vi,” Loredana).
zuccoli-lamore-di-loredana-0b61bc5e855a3829	zuccoli-lamore-di-loredana	it	ti amo	--Allora non mi ami d'amore, come ti amo io?	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian “come ti amo io” explicitly realizes first-person singular experiencer (“io,” “amo”) loving a second-person target (“ti”).
zuccoli-lamore-di-loredana-788df1cbe03c9c66	zuccoli-lamore-di-loredana	it	vi amerò	--Perchè mi volete?--seguitò Loredana, lanciandogli uno sguardo di sprezzo.--Io amo Filippo, e mi sacrifico per lui. Non è chiaro? Non è chiaro che io voglio perdermi per salvare lui? Non ve l'ho detto già! E ho scelto proprio voi, perchè egli mi disprezzi tanto che non mi cerchi più!... E voi vi prestate a questo giuoco?... Se io acconsentissi a diventar la vostra amante, sarebbe quello il momento in cui amerei di più Filippo, perchè sarebbe quello il sacrificio più grave che io potrei fargli.... E non lo avete capito? Come devo dirvi che io non vi amerò mai?	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian «io non vi amerò mai» explicitly realizes first-person singular AMARE with second-person «vi» as the loved target; negation and future tense remain valid.
zuccoli-lamore-di-loredana-9e24d1a23b93eff0	zuccoli-lamore-di-loredana	it	Vi amo	--Vi chiedo scusa; non volevo offendervi. Vi amo, e non ho saputo dominarmi.	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian «Vi amo» explicitly realizes first-person singular experiencer («amo») with second-person formal/plural object target («Vi»).
zuccoli-lamore-di-loredana-a4e4816a1fbe18c5	zuccoli-lamore-di-loredana	it	ti amerò	Dove andava? A casa, sua? Filippo l'avrebbe ripresa. A casa di Filippo? La madre di lui ne sarebbe morta. E Filippo a quell'ora doveva aver già letto le poche righe che Loredana gli aveva lasciato: «Non ti dimenticherò mai; ti amerò sempre; quanto più ti parrò lontana, tanto più sarò tua....» E dopo questo, ella sarebbe tornata da lui, a capo basso, a guisa d'una scolaretta pentita, e sempre troppo tardi per essere perdonata?	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian «ti amerò sempre» explicitly realizes first-person singular future amare with second-person object ti: “I will always love you.”
zuccoli-lamore-di-loredana-d3e14cfbfa1e549d	zuccoli-lamore-di-loredana	it	ti ho amata	--E poi, perchè discutere la tua innocenza? Io non ci credo, via!... È possibile che tutta una città si rivolti, così per capriccio, contro una donna, una ragazza?... Mi dirai che guadagno ci fanno quelli che parlan male di te!... Perchè non parlan male di tante altre?... Io, vedi, quando mi avvertono che bisogna diffidare dei pettegolezzi, mi metto a ridere; i pettegolezzi si fanno contro quelli che se li meritano; di me non si è mai detto nulla, per esempio?... Sarà meglio non parlare della tua innocenza, la quale, del resto, se anche fosse, non varrebbe una saetta, ormai.... Che cosa hai opposto alle accuse determinate e precise? Che tutto è falso! Ma questo me l'aspettavo; non verrai mica a raccontarmi i tuoi amori, a me, che ti ho amata davvero, onestamente.... E avevi tanta paura del mio giudizio, che mi hai fermato per istrada e mi hai chiesto se sapevo.... Ecco un'altra prova.... E poi, devo aggiungere....	KEEP	0.99	VALID_EXPLICIT_LOVE_I_YOU	Italian «a me, che ti ho amata davvero» explicitly realizes first-person singular experiencer («ho amata») with second-person direct-object target («ti»).
alcott-little-women-7061a6f40caee479	alcott-little-women	en	I love you	“I won’t trouble you. I only want to know if you care for me a little, Meg. I love you so much, dear,” added Mr. Brooke tenderly.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“I love you so much” explicitly realizes first-person singular experiencer and second-person loved target.
alcott-little-women-8286ffd0e0a0d0d3	alcott-little-women	en	I love you	“Oh, my dearest boy, don’t, don’t say that! I forgot you were rich when I said ‘Yes’. I’d have married you if you hadn’t a penny, and I sometimes wish you were poor that I might show how much I love you.” And Amy, who was very dignified in public and very fond in private, gave convincing proofs of the truth of her words.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“How much I love you” explicitly realizes first-person singular experiencer “I” loving second-person target “you.”
alcott-little-women-9bf6f2655be1fc50	alcott-little-women	en	I love you	“That’s my good girl. You do try to fight off your shyness, and I love you for it. Fighting faults isn’t easy, as I know, and a cheery word kind of gives a lift. Thank you, Mother,” And Jo gave the thin cheek a grateful kiss, more precious to Mrs. March than if it had given back the rosy roundness of her youth.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“I love you for it” explicitly realizes first-person singular experiencer “I” and second-person target “you” with love in its affection sense.
alcott-little-women-cb042560b1b039fd	alcott-little-women	en	I’ve loved you	“I’ve loved you ever since I’ve known you, Jo, couldn’t help it, you’ve been so good to me. I’ve tried to show it, but you wouldn’t let me. Now I’m going to make you hear, and give me an answer, for I can’t go on so any longer.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“I’ve loved you” explicitly realizes first-person singular experiencer and second-person target in the love sense.
austen-persuasion-473794649dc5ac56	austen-persuasion	en	I have loved none but you	“I can listen no longer in silence. I must speak to you by such means as are within my reach. You pierce my soul. I am half agony, half hope. Tell me not that I am too late, that such precious feelings are gone for ever. I offer myself to you again with a heart even more your own than when you almost broke it, eight years and a half ago. Dare not say that man forgets sooner than woman, that his love has an earlier death. I have loved none but you. Unjust I may have been, weak and resentful I have been, but never inconstant. You alone have brought me to Bath. For you alone, I think and plan. Have you not seen this? Can you fail to have understood my wishes? I had not waited even these ten days, could I have read your feelings, as I think you must have penetrated mine. I can hardly write. I am every instant hearing something which overpowers me. You sink your voice, but I can distinguish the tones of that voice when they would be lost on others. Too good, too excellent creature! You do us justice, indeed. You do believe that there is true attachment and constancy among men. Believe it to be most fervent, most undeviating, in	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“I have loved none but you” explicitly realizes first-person singular as experiencer and second-person as the exclusive target of love.
balzac-illusions-perdues-9a5d3f7ee5c0b2d9	balzac-illusions-perdues	fr	je vous ai aimée depuis le premier jour	—Vous êtes-vous aperçue, chère Ève, que je vous ai aimée depuis le premier jour où je vous ai vue?	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The embedded clause « je vous ai aimée » explicitly realizes first-person singular aimer with second-person « vous » as the loved target.
bang-ved-vejen-7ac95aa4f5375b71	bang-ved-vejen	da	Jeg elsker dig	Oh du--min Valdemar! Jeg elsker dig....	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	Danish “Jeg elsker dig” explicitly realizes first-person singular experiencer (“Jeg”) loving a second-person target (“dig”).
bronte-jane-eyre-091b963d938b794f	bronte-jane-eyre	en	I love you	“And these dreams weigh on your spirits now, Jane, when I am close to you? Little nervous subject! Forget visionary woe, and think only of real happiness! You say you love me, Janet: yes—I will not forget that; and you cannot deny it. _Those_ words did not die inarticulate on your lips. I heard them clear and soft: a thought too solemn perhaps, but sweet as music—‘I think it is a glorious thing to have the hope of living with you, Edward, because I love you.’ Do you love me, Jane?—repeat it.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause “because I love you” explicitly realizes first-person singular as experiencer and second person as the target of love.
bronte-jane-eyre-1b7a31e3fd7655f5	bronte-jane-eyre	en	I love you	“All day yesterday I was very busy, and very happy in my ceaseless bustle; for I am not, as you seem to think, troubled by any haunting fears about the new sphere, et cetera: I think it a glorious thing to have the hope of living with you, because I love you. No, sir, don’t caress me now—let me talk undisturbed. Yesterday I trusted well in Providence, and believed that events were working together for your good and mine: it was a fine day, if you recollect—the calmness of the air and sky forbade apprehensions respecting your safety or comfort on your journey. I walked a little while on the pavement after tea, thinking of you; and I beheld you in imagination so near me, I scarcely missed your actual presence. I thought of the life that lay before me—_your_ life, sir—an existence more expansive and stirring than my own: as much more so as the depths of the sea to which the brook runs are than the shallows of its own strait channel. I wondered why moralists call this world a dreary wilderness: for me it blossomed like a rose. Just at sunset, the air turned cold and the sky cloudy: I went in, Sophie called me upstairs to look at my wedding-dress, which they had just brought; and under it in the box I found your present—the veil which, in your	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The speaker explicitly states “I love you,” with first-person singular “I” as experiencer and second-person “you” as the direct target of love.
bronte-jane-eyre-41b2d0196e9af2ce	bronte-jane-eyre	en	I love you	“And then you won’t know me, sir; and I shall not be your Jane Eyre any longer, but an ape in a harlequin’s jacket—a jay in borrowed plumes. I would as soon see you, Mr. Rochester, tricked out in stage-trappings, as myself clad in a court-lady’s robe; and I don’t call you handsome, sir, though I love you most dearly: far too dearly to flatter you. Don’t flatter me.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The clause “I love you most dearly” explicitly realizes first-person singular “I” as experiencer and second-person “you” as the target of love.
bronte-jane-eyre-47ba1ddeb48659a8	bronte-jane-eyre	en	I will love you	“Mr. Rochester, I will love you and live with you through life till death,” and a fount of rapture would spring to my lips. I thought of this.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit future construction “I will love you” has first-person singular “I” as experiencer and second-person “you” as the direct target of love.
bronte-jane-eyre-5da4cfc02f8bc2c8	bronte-jane-eyre	en	I love you	“There is no dishonour, no breach of promise, no desertion in the case. I am not under the slightest obligation to go to India, especially with strangers. With you I would have ventured much, because I admire, confide in, and, as a sister, I love you; but I am convinced that, go when and with whom I would, I should not live long in that climate.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The speaker explicitly says “I love you”; first-person “I” is the experiencer and second-person “you” is the direct target, with “as a sister” specifying the kind of love without changing the lexical relation.
bronte-jane-eyre-88509b330c80e2fb	bronte-jane-eyre	en	I do not love you	“I am not deceitful: if I were, I should say I loved _you;_ but I declare I do not love you: I dislike you the worst of anybody in the world except John Reed; and this book about the liar, you may give to your girl, Georgiana, for it is she who tells lies, and not I.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit negative construction “I do not love you” lexically realizes LOVE with first-person singular experiencer “I” and second-person target “you.”
bronte-jane-eyre-cddcbd01af3733b3	bronte-jane-eyre	en	I love you	“Which are none, sir, to me. I love you better now, when I can really be useful to you, than I did in your state of proud independence, when you disdained every part but that of the giver and protector.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The speaker explicitly states “I love you,” with first-person singular as experiencer and second-person as the direct target of love.
bronte-tenant-of-wildfell-hall-49290568c97acfb4	bronte-tenant-of-wildfell-hall	en	I love you	“Dear Helen!” he said—“why do you cry? you know that I love you” (and he pressed my hand to his feverish lips), “and what more could you desire?”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The embedded clause “I love you” explicitly realizes first-person singular experiencer and second-person target in the ordinary love sense.
bronte-tenant-of-wildfell-hall-80d98c28815cc254	bronte-tenant-of-wildfell-hall	en	I love you	“My dear Gilbert,” said she, “I wish you wouldn’t do so! You know how deeply I have your advantage at heart, how I love you and prize you above everything else in the world, and how much I long to see you well settled in life—and how bitterly it would grieve me to see you married to that girl—or any other in the neighbourhood. What you _see_ in her I don’t know. It isn’t only the want of money that I think about—nothing of the kind—but there’s neither beauty, nor cleverness, nor goodness, nor anything else that’s desirable. If you knew your own value, as I do, you wouldn’t dream of it. Do wait awhile and see! If you bind yourself to her, you’ll repent it all your lifetime when you look round and see how many better there are. Take my word for it, you will.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The clause “I love you” explicitly realizes first-person singular “I” as experiencer and second-person “you” as the direct target of love.
bronte-tenant-of-wildfell-hall-86bfe2a584b3fb03	bronte-tenant-of-wildfell-hall	en	I love you	“It is this,” resumed he: “that Annabella Wilmot, in comparison with you, is like a flaunting peony compared with a sweet, wild rosebud gemmed with dew—and I love you to distraction!—Now, tell me if that intelligence gives you any pleasure. Silence again? That means yes. Then let me add, that I cannot live without you, and if you answer No to this last question, you will drive me mad.—Will you bestow yourself upon me?—you will!” he cried, nearly squeezing me to death in his arms.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit clause “I love you to distraction” has a first-person singular experiencer and second-person target in the ordinary love sense.
bronte-tenant-of-wildfell-hall-c336f2320abd7806	bronte-tenant-of-wildfell-hall	en	I love you	He was silent a moment, and then replied: “You never will hate me.” Returning and resuming his former position at my feet, he repeated more vehemently—“You cannot hate me as long as I love you.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The clause “I love you” explicitly realizes first-person singular experiencer “I” with second-person target “you” in the ordinary love sense.
bronte-tenant-of-wildfell-hall-e78441fff281b5dc	bronte-tenant-of-wildfell-hall	en	I love you	“Let me go, then,” I murmured; and immediately he released me—and it was well he did, for I was really in a passion. I sank into the easy-chair and endeavoured to compose myself, for I wanted to speak to him calmly. He stood beside me, but did not venture to touch me or to speak for a few seconds; then, approaching a little nearer, he dropped on one knee—not in mock humility, but to bring himself nearer my level, and leaning his hand on the arm of the chair, he began in a low voice: “It is all nonsense, Helen—a jest, a mere nothing—not worth a thought. Will you _never_ learn,” he continued more boldly, “that you have nothing to fear from me? that I love you wholly and entirely?—or if,” he added with a lurking smile, “I ever give a thought to another, you may well spare it, for those fancies are here and gone like a flash of lightning, while my love for you burns on steadily, and for ever, like the sun. You little exorbitant tyrant, will not _that_—”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted speaker explicitly says “I love you wholly and entirely,” with first-person singular as experiencer and second-person as the direct target of love.
cofield-nikkis-touch-3d842b8be44c455a	cofield-nikkis-touch	en	I love you	“Nikki, it’s me,” Keith’s voice came through, heavy with concern. “I woke up, and you were gone. Please, just...call me. I need to know you’re okay. If I did something to upset you, I’m sorry. I love you, Nikki. Don’t shut me out.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted statement explicitly uses first-person “I” as the experiencer and second-person “you,” identified vocatively as Nikki, as the target of “love.”
cofield-nikkis-touch-5950ab1bef9393e9	cofield-nikkis-touch	en	I love you	“You don’t know how much I need you, Nikki. I’ve been a fool. But please don’t shut me out. I love you. I need you. Just give me a chance.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted sentence explicitly realizes first-person singular “I” as the experiencer of love and second-person “you” as its direct target.
cofield-nikkis-touch-6a12401e2ea08184	cofield-nikkis-touch	en	I love you	Franco squeezed her hand, and she turned to look at him. His expression was soft, yet full of emotion. “I love you, Nikki,” he whispered, his voice steady and sincere. “I’ve loved you for a while now. I just— I needed to make sure I didn’t rush this. But now... I know. I know it’s real.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause explicitly uses first-person “I” as experiencer and second-person “you,” vocatively identified as Nikki, as the loved target.
cofield-nikkis-touch-824def700932c9b0	cofield-nikkis-touch	en	I’ve loved you	Franco squeezed her hand, and she turned to look at him. His expression was soft, yet full of emotion. “I love you, Nikki,” he whispered, his voice steady and sincere. “I’ve loved you for a while now. I just— I needed to make sure I didn’t rush this. But now... I know. I know it’s real.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	“I’ve loved you for a while now” explicitly realizes first-person singular as experiencer and second-person as the direct target of love.
cofield-nikkis-touch-a6c228d3d88d554f	cofield-nikkis-touch	en	I love you	“Nikki D,” Franco continued, his voice full of emotion, “I love you more than words could ever express. You’ve changed my life in ways I never thought possible. You make me a better man, and I can’t imagine my future without you in it. Will you marry me?”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause explicitly uses first-person singular “I” as experiencer and second-person “you” as the direct target of “love.”
cofield-nikkis-touch-a8b1d8589ee9a170	cofield-nikkis-touch	en	I love you	Keith stilled, then smiled. “I love you too,” he said, his voice steady and sincere.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause explicitly uses first-person “I” as experiencer and second-person “you” as the direct target of “love.”
cofield-nikkis-touch-be393a6a3d4f0015	cofield-nikkis-touch	en	I love you	As they lay in bed afterward, Keith traced lazy circles on Nikki’s arm. She turned to him, her heart full. “I love you,” she said suddenly, the words spilling out before she could stop them.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause explicitly uses first-person singular “I” as the experiencer and second-person “you” as the direct target of “love.”
cofield-nikkis-touch-c148b6e111b58278	cofield-nikkis-touch	en	I love you	“I love you too, Franco,” she said, her voice thick with emotion. “I’m so glad I found you.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted clause “I love you too, Franco” explicitly realizes first-person singular experiencer and second-person loved target.
cofield-nikkis-touch-df3cbc9370004c4a	cofield-nikkis-touch	en	I love you	“I can’t stop thinking about you, Nikki. I love you. I know it’s complicated, but I want to be with you. I’m not asking you to make a decision now, but please, just… call me back.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The speaker explicitly says “I love you,” with first-person singular as experiencer and second-person as the direct target.
cofield-nikkis-touch-e8f41998f78aeecc	cofield-nikkis-touch	en	I love you	“I love you,” he murmured against her lips, his voice full of promise. “I love you so much, Nikki.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted speaker explicitly says “I love you,” with first-person singular experiencer and second-person target.
cofield-nikkis-touch-fc43fce909273865	cofield-nikkis-touch	en	I love you	“I love you,” he murmured against her lips, his voice full of promise. “I love you so much, Nikki.”	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted speaker explicitly says “I love you,” with first-person singular experiencer and second-person target.
colette-le-ble-en-herbe-2344cebfeaed45b2	colette-le-ble-en-herbe	fr	je t'aime toujours	—-Oh! Phil, je t'aime toujours. Malheureusement, ça n'y change rien.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French « je t'aime toujours » explicitly realizes aimer with first-person singular experiencer « je » and second-person target « t' ».
colette-le-ble-en-herbe-aa5c7bfe3b6367b5	colette-le-ble-en-herbe	fr	Je t'aime	Après le déjeuner, au lieu d'opposer aux plaintes de son «amoureux d'enfance» son bon sens habituel de petite bourgeoise intelligente, têtue et douce, elle avait éclaté en larmes, en aveux désespérés, en amères constatations qui haïssaient leur jeunesse, l'avenir hors d'atteinte, la fuite impossible, la résignation inacceptable... Elle avait crié: «Je t'aime!» comme on crie «Adieu!» et: «Je ne peux plus te quitter!» avec des yeux pleins d'horreur. L'amour, grandi avant eux, avait enchanté leur enfance et gardé leur adolescence des amitiés équivoques. Moins ignorant que Daphnis, Philippe révérait et rudoyait Vinca en frère, mais la chérissait comme si on les eût, à la manière orientale, mariés dès le berceau...	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	French «Je t'aime!» explicitly realizes aimer with first-person singular experiencer «je» and second-person direct-object target «t’».
colette-le-ble-en-herbe-fc68e748f41f0172	colette-le-ble-en-herbe	fr	Je t'aime	C'est peut-être l'an prochain qu'elle tombera à ses pieds et qu'elle lui dira des paroles de femme: «Phil! ne sois pas méchant... Je t'aime, Phil, fais de moi ce que tu voudras... Parle-moi, Phil...» Mais cette année elle garde encore la dignité revêche des enfants, elle résiste, et Phil n'aime pas cette résistance.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The quoted French clause «Je t'aime» explicitly realizes aimer with first-person singular experiencer «je» and second-person target «t'».
constant-adolphe-a2893f43bb83ea52	constant-adolphe	fr	je vous aime	deux années de notre liaison ne s'effaceront pas de ma mémoire; elles seront à jamais l'époque la plus belle de ma vie. Mais l'amour, ce transport des sens, cette ivresse involontaire, cet oubli de tous les intérêts, de tous les devoirs, Ellénore, je ne l'ai plus». J'attendis longtemps sa réponse sans lever les yeux sur elle. Lorsque enfin je la regardai, elle était immobile; elle contemplait tous les objets comme si elle n'en eût reconnu aucun; je pris sa main: je la trouvai froide. Elle me repoussa. «Que me voulez-vous? me dit-elle; ne suis-je pas seule, seule dans l'univers, seule sans un être qui m'entende? Qu'avez- vous encore à me dire? ne m'avez-vous pas tout dit? Tout n'est-il pas fini, fini sans retour? Laissez-moi, quittez-moi; n'est-ce pas là ce que vous désirez?» Elle voulut s'éloigner, elle chancela; j'essayai de la retenir, elle tomba sans connaissance à mes pieds; je la relevai, je l'embrassai, je rappelai ses sens. «Ellénore, m'écriai-je, revenez à vous, revenez à moi; je vous aime d'amour, de l'amour le plus tendre, je vous avais trompée pour que vous fussiez plus libre dans votre choix». Crédulités du coeur, vous êtes inexplicables! Ces simples paroles, démenties par tant de paroles précédentes, rendirent Ellénore à la vie et à la confiance; elle me les fit répéter plusieurs fois: elle semblait respirer avec avidité. Elle me crut: elle s'enivra de son amour, qu'elle prenait pour le nôtre; elle confirma sa réponse au comte de P**, et je me vis plus engagé que jamais.	KEEP	1.0	VALID_EXPLICIT_LOVE_I_YOU	The explicit clause « je vous aime d'amour » has first-person singular « je » as experiencer and second-person « vous », addressing Ellénore, as the direct target of aimer in the love sense.
